accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,imu_time,fix_type,pdop,num_svs,latitude,longitude,altitude,course_deg,speed,time_of_day,roll,pitch,yaw,baro_pressure_mbar,baro_temp_c,mag_x_cal,mag_y_cal,mag_z_cal
5.0773335,-5.753701,-6.141591,-0.03572917,0.024427414,-0.0036458299,380.0,93.0,146.0,1435470300.0,NoFix,11,0,0.0,0.0,0,0.0,0.0,0,43.075043,31.195913,144.7848,970.5949,27.662071,-492.9485,46.90162,339.82367
5.091911,-5.7048426,-6.118953,-0.0003645867,0.041198254,0.013854168,377.0,90.0,145.0,1436781700.0,NoFix,11,0,0.0,0.0,0,0.0,0.0,0,43.074757,31.197592,144.77658,970.5949,27.662071,-487.3936,41.183838,337.95544
5.074281,-5.7372313,-6.078159,0.033906247,0.0051044226,-0.0032812431,381.0,87.0,143.0,1438093000.0,NoFix,11,0,0.0,0.0,0,0.0,0.0,0,43.078056,31.198349,144.7764,970.59485,27.661224,-494.60132,35.70489,334.09885
5.069592,-5.71,-6.12657,0.016406247,-0.047031045,-0.020052083,380.0,98.0,144.0,1439404500.0,NoFix,11,0,0.0,0.0,0,0.0,0.0,0,43.076958,31.197874,144.78285,970.59485,27.661224,-493.1462,56.250248,336.037
5.103916,-5.7314615,-6.165682,-0.0014583357,-0.028801799,-0.037187494,370.0,94.0,142.0,1440715900.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.074844,31.198277,144.77354,970.59485,27.661224,-474.8198,48.41821,332.35617
5.0847626,-5.7250843,-6.136719,0.03317708,-0.011666298,-0.0018229038,373.0,94.0,147.0,1442027400.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.074814,31.198267,144.75813,970.59485,27.661224,-480.22037,48.533463,341.81442
5.055184,-5.6931043,-6.1230597,-0.0014583357,0.023333669,-0.018958323,379.0,91.0,150.0,1443338800.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.07334,31.198488,144.74133,970.5935,27.661224,-491.00726,43.135307,347.42874
5.07039,-5.741238,-6.1236215,-0.018958336,0.022969127,0.016041681,386.0,86.0,142.0,1444650100.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.074116,31.198015,144.74937,970.5935,27.661224,-503.6866,34.00413,332.13354
5.070621,-5.6999516,-6.1499953,-0.019322919,-0.02916634,0.015312515,381.0,96.0,146.0,1445961600.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.07131,31.197088,144.75038,970.5935,27.661224,-494.87326,52.548103,339.81805
5.0679245,-5.7130766,-6.157,0.015312498,-0.011666298,0.0142187625,375.0,96.0,151.0,1447273000.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.069633,31.19589,144.73053,970.5935,27.661224,-483.8812,52.35323,349.39084
5.0790462,-5.7204814,-6.1466827,0.014947915,0.005469084,-0.020416655,381.0,95.0,138.0,1448584400.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.068626,31.196007,144.75021,970.5935,27.661224,-494.94064,50.65843,324.62146
5.070132,-5.717084,-6.1256213,-0.0021875016,0.005833626,-0.0025520623,378.0,91.0,144.0,1449895800.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.068245,31.195978,144.74678,970.5935,27.661224,-489.2622,43.0866,336.0458
5.0903077,-5.7366576,-6.125077,-0.01859375,-0.010208011,-0.0021874756,372.0,88.0,144.0,1451207200.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06836,31.196297,144.73094,970.59357,27.661507,-478.23038,37.267822,336.11505
5.0471573,-5.724624,-6.146592,-0.0010937508,-0.026249766,-0.0021874756,377.0,91.0,144.0,1452518700.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06717,31.194124,144.72539,970.59357,27.661507,-487.4408,43.052143,336.05853
5.081119,-5.726854,-6.11527,-0.0010937508,0.009114742,-0.019687481,383.0,96.0,144.0,1453830000.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.067604,31.194931,144.7359,970.59357,27.661507,-498.5415,52.61227,335.99405
5.0600944,-5.7100596,-6.1283298,-0.01859375,0.026250243,-0.036458313,380.0,99.0,148.0,1455141500.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.066334,31.195248,144.73523,970.59357,27.661507,-493.1298,58.130424,343.63647
5.0677643,-5.71099,-6.0920477,-0.018958332,0.008385539,-0.018593758,378.0,91.0,145.0,1456452900.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06672,31.196173,144.72997,970.59357,27.661507,-489.24948,43.088974,337.94507
5.0244246,-5.725649,-6.089676,0.015312501,-0.008749843,-0.000729166,377.0,90.0,150.0,1457764200.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.068592,31.194315,144.7107,970.59357,27.661507,-487.32996,41.195713,347.45184
5.0492964,-5.7084303,-6.109642,-0.0018229149,0.008020878,-0.00036457926,377.0,92.0,146.0,1459075700.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.068527,31.193813,144.70276,970.59357,27.661507,-487.4498,44.927567,339.85947
5.069641,-5.701441,-6.0978394,-0.0018229149,-0.009479046,-0.017135419,385.0,89.0,145.0,1460387100.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.068382,31.194647,144.7051,970.59357,27.661507,-501.9304,39.588825,337.85123
5.0653787,-5.705717,-6.151514,-0.001093749,-0.04374993,0.0007291734,382.0,85.0,149.0,1461698600.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06596,31.19335,144.68797,970.59357,27.661507,-496.27747,32.01225,345.47705
5.02656,-5.69071,-6.1279874,0.034270834,-0.025885344,-0.016041666,377.0,91.0,144.0,1463009900.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.064545,31.191463,144.68225,970.59357,27.661507,-487.4408,43.052143,336.05853
5.0897727,-5.6990085,-6.146635,-0.001093749,-0.04229164,-0.0153125,387.0,92.0,143.0,1464321300.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.061924,31.19182,144.69421,970.59357,27.661507,-505.70206,45.265022,334.03436
5.0525165,-5.714192,-6.1441283,0.015677085,-0.05869782,0.0021875054,385.0,93.0,149.0,1465632800.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.060497,31.189688,144.69096,970.59357,27.661507,-502.01733,47.08103,345.4579
5.1052976,-5.720592,-6.110868,0.014947918,-0.02296865,0.0029166713,383.0,88.0,150.0,1466944100.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.061142,31.191164,144.67824,970.59357,27.661507,-498.18948,37.66111,347.37073
5.0896344,-5.7268295,-6.1347566,-0.019322915,0.012395859,-0.013489582,378.0,89.0,141.0,1468255600.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.060516,31.191963,144.68025,970.59357,27.661507,-489.23148,39.33812,330.34323
5.0686626,-5.7076564,-6.131417,-0.001458332,-0.004739523,0.00473959,379.0,95.0,145.0,1469567000.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.05947,31.191713,144.6811,970.59357,27.661507,-491.2087,50.606136,337.94186
5.0713487,-5.7006183,-6.114643,0.033177085,-0.038645864,0.021510422,382.0,95.0,148.0,1470878300.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.0594,31.191406,144.67924,970.5935,27.660942,-496.63477,50.716637,343.6015
5.085466,-5.7506433,-6.133532,0.014947918,-0.020052075,0.020781256,380.0,90.0,146.0,1472189800.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06065,31.190659,144.6743,970.5935,27.660942,-492.8451,41.28959,339.81653
5.0627413,-5.7194405,-6.1194353,-0.019322915,0.03171873,0.02005209,379.0,93.0,143.0,1473501200.0,NoFix,6,0,0.0,0.0,0,0.0,0.0,0,43.06078,31.190468,144.67892,970.5935,27.660942,-491.16525,46.860035,334.13855
5.0635653,-5.705048,-6.083718,0.015312502,0.08276045,0.019322924,379.0,91.0,143.0,1474812700.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.062878,31.19209,144.68233,970.5935,27.660942,-491.09634,43.118683,334.1338
5.0619636,-5.6742043,-6.139483,-0.002552081,0.029166698,-0.03244791,373.0,95.0,142.0,1476124000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.0598,31.192974,144.68022,970.5935,27.660942,-480.31845,50.39226,332.32037
5.044886,-5.748072,-6.065817,-0.037916668,0.012760401,-0.014947914,378.0,85.0,144.0,1477435400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.0629,31.192673,144.67258,970.5916,27.660942,-489.05545,31.86254,336.03156
5.063732,-5.7242985,-6.081724,-0.020416664,-0.021875024,0.0021875054,385.0,95.0,148.0,1478746900.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.064335,31.192701,144.67647,970.5916,27.660942,-502.09897,50.82001,343.56332
5.088909,-5.750107,-6.070337,-0.002187497,-0.004739523,-0.014947914,378.0,99.0,143.0,1480058200.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.067825,31.194124,144.68779,970.5916,27.660942,-489.5506,58.049633,334.16553
5.103566,-5.70926,-6.1374545,-0.0018229131,0.028802156,0.0029166788,381.0,91.0,141.0,1481369700.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.066765,31.195856,144.69643,970.5916,27.660942,-494.76465,43.18285,330.30978
5.066933,-5.745208,-6.113623,-0.0014583301,-0.005833268,0.0029166788,387.0,93.0,143.0,1482681100.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.068226,31.195143,144.71216,970.5916,27.660942,-505.7365,47.135696,334.03674
5.088584,-5.7344913,-6.115693,-0.0014583301,-0.02296877,0.0036458448,384.0,92.0,146.0,1483992400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.068954,31.195385,144.7147,970.5921,27.665176,-500.19965,45.16877,339.7704
5.0659337,-5.72037,-6.125962,-0.03609375,-0.005104184,-0.013124995,382.0,90.0,144.0,1485303900.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.06787,31.195078,144.71605,970.5921,27.665176,-496.51337,41.353756,335.99252
5.068154,-5.7195907,-6.1130147,0.016406253,-0.021875024,-0.012395829,376.0,99.0,142.0,1486615300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.06822,31.194923,144.72443,970.5921,27.665176,-485.92053,57.97834,332.2917
5.0634174,-5.6764445,-6.127827,0.015312503,-0.03791678,0.022239588,376.0,97.0,143.0,1487926800.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.065987,31.194412,144.72667,970.5921,27.665176,-485.83887,54.239365,334.18622
5.077345,-5.747696,-6.118554,0.032083336,-0.020416737,0.022239588,379.0,98.0,144.0,1489238100.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.068047,31.193596,144.73447,970.5921,27.665176,-491.3248,56.21579,336.0497
5.083281,-5.71831,-6.089201,-0.0032812469,0.014947772,-0.012395829,380.0,91.0,141.0,1490549500.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.06929,31.195211,144.74208,970.59705,27.665176,-492.94324,43.14839,330.3225
5.063821,-5.7549796,-6.1124544,0.014218753,0.032083273,0.039375007,380.0,87.0,145.0,1491861000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.07215,31.194237,144.73697,970.59705,27.665176,-492.75446,35.675182,337.91013
5.0670385,-5.7374787,-6.104726,-0.020416664,-0.0029166937,0.004010424,379.0,93.0,146.0,1493172400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.073254,31.193903,144.73369,970.59705,27.665176,-491.12708,46.86716,339.8364
5.0557055,-5.737161,-6.101987,-0.019687496,0.013489485,-0.013489582,380.0,85.0,141.0,1494483800.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.074463,31.193558,144.73422,970.59705,27.665176,-492.73648,31.924332,330.30826
5.0662255,-5.713536,-6.135111,-0.018593747,0.013124943,0.020781256,376.0,89.0,147.0,1495795200.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.07336,31.193031,144.71861,970.59686,27.6632,-485.5123,39.28346,341.76437
5.0697265,-5.730438,-6.1166162,0.015677087,-0.038645864,0.0029166713,375.0,90.0,147.0,1497106600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.073982,31.192244,144.70251,970.59686,27.6632,-483.72534,41.119675,341.77948
5.0891337,-5.728555,-6.0885344,-0.00255208,0.014218688,0.0029166713,383.0,90.0,144.0,1498418000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.075836,31.193752,144.70699,970.59686,27.6632,-498.33475,41.38821,335.9798
5.0822873,-5.7503667,-6.1103363,0.031718753,0.014947891,0.02041667,378.0,88.0,144.0,1499729400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.078545,31.193817,144.70204,970.59686,27.6632,-489.1588,37.47457,336.0387
5.0928974,-5.7206635,-6.137954,0.014583336,-0.019322872,-0.014218748,385.0,91.0,141.0,1501040900.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.077686,31.19436,144.71538,970.59686,27.6632,-502.05026,43.320683,330.25888
5.0974045,-5.758676,-6.1161532,0.031718753,-0.036822915,0.0029166713,377.0,93.0,145.0,1502352300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.079956,31.194357,144.71135,970.59686,27.6632,-487.49698,46.795868,337.96255
5.038335,-5.730206,-6.12129,-0.0032812469,0.014947891,0.019322917,385.0,93.0,144.0,1503663600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.0805,31.192503,144.72171,970.59735,27.6632,-502.08096,47.069157,335.9615
5.1009417,-5.708051,-6.092452,-0.019687496,-0.0025520325,-0.0153125,379.0,87.0,141.0,1504975100.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.080524,31.194897,144.72244,970.59735,27.6632,-490.98398,35.631226,330.32574
5.0948396,-5.721474,-6.205942,-0.002187497,-0.020052075,0.0371875,383.0,92.0,141.0,1506286500.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.076797,31.193403,144.73326,970.59735,27.6632,-498.4419,45.12244,330.2867
5.072874,-5.753203,-6.117469,-0.036822915,-0.017864585,0.01859375,380.0,98.0,146.0,1507598000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.077732,31.192379,144.73767,970.59735,27.6632,-493.12076,56.254997,339.83554
5.032733,-5.7349606,-6.0937004,0.01494792,-0.05213535,0.0014583394,386.0,87.0,140.0,1508909300.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.07942,31.190058,144.75064,970.59735,27.6632,-503.74655,35.870056,328.33737
5.087752,-5.752167,-6.096273,-0.002187497,-0.03390622,-0.0153125,385.0,97.0,138.0,1510220700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08146,31.19046,144.77968,970.598,27.670265,-502.29517,54.53761,324.5753
5.038382,-5.746123,-6.159175,0.015312503,-0.06708324,0.0018229187,384.0,87.0,146.0,1511532200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.080627,31.186625,144.77426,970.598,27.670265,-500.02734,35.81539,339.7585
5.1049995,-5.721846,-6.1562624,-0.019322915,0.002916932,0.033177078,376.0,95.0,147.0,1522023400.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08073,31.190828,144.79973,970.60175,27.670265,-485.71906,50.507515,341.77863
5.050698,-5.7279477,-6.1281962,0.015312502,0.020052314,0.014947914,382.0,98.0,146.0,1523334800.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.081207,31.18962,144.80612,970.6025,27.678177,-496.76358,56.323914,339.8101
5.087916,-5.7169647,-6.183718,-0.019322915,0.03609407,0.031718746,373.0,87.0,146.0,1524646300.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.078323,31.189259,144.78476,970.6025,27.678177,-479.99188,35.436356,339.8985
5.0549684,-5.682187,-6.0946383,-0.035364583,0.035000324,0.030624993,385.0,96.0,141.0,1525957600.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.07741,31.189882,144.80518,970.6025,27.678177,-502.22253,52.67406,330.27075
5.089136,-5.776758,-6.122705,-0.017499998,0.033542037,0.02953124,382.0,89.0,147.0,1527269100.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08008,31.189661,144.80019,970.6025,27.678177,-496.44073,39.490204,341.688
5.0805945,-5.7011013,-6.1635838,0.034635417,0.014583707,0.011666656,380.0,96.0,141.0,1528580500.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.078022,31.189648,144.81158,970.6025,27.678177,-493.1155,52.50177,330.33438
4.9787016,-5.6577816,-6.0555897,0.05213542,-0.02041626,0.011666656,381.0,90.0,148.0,1529891800.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.07877,31.187387,144.80138,970.6038,27.678177,-494.64105,41.328796,343.60236
4.994565,-5.8176374,-6.026304,-0.035729166,0.014583707,-0.006562516,376.0,96.0,144.0,1531203300.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08693,31.184105,144.8053,970.6038,27.678177,-485.7917,52.371063,336.08316
5.075103,-5.685848,-6.1324673,-0.035,-0.0029162169,0.010572895,385.0,87.0,143.0,1532514700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.083973,31.184597,144.80817,970.6038,27.678177,-501.88693,35.842724,334.04794
5.0775437,-5.688899,-6.0940285,-0.016406247,0.013489962,0.010572895,377.0,92.0,143.0,1533826200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.083385,31.186188,144.80656,970.6038,27.678177,-487.48798,44.92044,334.16162
5.0738826,-5.743811,-6.131247,-0.015677081,0.012760758,0.010572895,385.0,96.0,148.0,1535137500.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08377,31.185707,144.81023,970.6038,27.678177,-502.13342,52.690685,343.5657
5.087306,-5.7047625,-6.1257553,-0.015677081,-0.004009962,-0.006562516,380.0,88.0,145.0,1536448900.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08227,31.186745,144.8027,970.60455,27.684677,-492.7889,37.54586,337.9125
5.0677814,-5.7096434,-6.1068416,0.019322919,-0.019322515,0.028072894,381.0,92.0,138.0,1537760400.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.082695,31.186485,144.8189,970.60455,27.684677,-494.83728,45.0464,324.61432
5.0586295,-5.7450314,-6.150771,0.0018229187,-0.0010932684,-0.007656269,382.0,99.0,141.0,1539071700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08235,31.184883,144.83766,970.60455,27.684677,-496.86172,58.182716,330.31607
5.0677814,-5.729168,-6.112333,0.052500002,-0.05213499,-0.0080208555,372.0,97.0,144.0,1540383200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.08353,31.184153,144.83105,970.60455,27.684677,-478.5405,54.10391,336.13644
5.0726624,-5.678527,-6.130636,0.016770836,-0.017135024,-0.042291693,383.0,89.0,140.0,1541694600.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.080776,31.185211,144.83897,970.60455,27.684677,-498.35123,39.508034,328.38028
5.1306257,-5.723067,-6.124535,-0.035,-0.016770482,-0.024791695,382.0,90.0,141.0,1543006000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.079605,31.188042,144.84583,970.60455,27.684677,-496.55157,41.34663,330.29468
5.0812044,-5.724287,-6.1367383,-0.017135415,0.018594027,-0.024427108,379.0,95.0,143.0,1544317400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.078583,31.188705,144.84991,970.60455,27.684677,-491.23416,50.601387,334.1433
5.0726624,-5.751743,-6.1294165,0.017500002,-0.016041398,-0.006927103,381.0,87.0,146.0,1545628800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.07973,31.187855,144.84094,970.60455,27.684677,-494.56314,35.712017,339.7967
5.0775437,-5.7096434,-6.1489406,0.017135419,-0.0331769,0.010208309,382.0,95.0,146.0,1546940300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.07799,31.18719,144.84148,970.60455,27.684677,-496.66022,50.711887,339.80295
5.0647306,-5.6998816,-6.122705,0.033177085,-0.032447696,0.026614554,381.0,91.0,145.0,1548251600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.077442,31.186481,144.83876,970.60583,27.684677,-494.7137,43.19235,337.9069
5.052528,-5.7047625,-6.1446695,0.015677085,-0.014947653,0.00838539,381.0,93.0,145.0,1549563000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.075783,31.185099,144.83806,970.60583,27.684677,-494.78262,46.9337,337.91165
5.0543585,-5.737099,-6.1336875,0.015677085,0.0018231869,-0.008750021,374.0,94.0,139.0,1550874500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.07616,31.183882,144.84366,970.60583,27.684677,-482.14362,48.54892,326.60745
5.066561,-5.734049,-6.122705,0.016041668,0.0014586449,-0.008385435,379.0,93.0,141.0,1552185900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.07689,31.183538,144.85072,970.60583,27.684677,-491.19073,46.855286,330.34
5.056189,-5.7078133,-6.127586,-0.001458332,0.03609407,-0.008750021,374.0,94.0,142.0,1553497300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.076073,31.183605,144.84883,970.60583,27.684677,-482.1054,48.55604,332.30527
5.0805945,-5.765166,-6.117824,-0.001093749,-0.015312195,-0.025156274,378.0,94.0,147.0,1554808700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.0779,31.18341,144.84154,970.60583,27.684677,-489.3274,48.705753,341.7508
5.074493,-5.707203,-6.114163,-0.001458332,0.01932323,-0.007656269,383.0,95.0,144.0,1556120000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.077538,31.184408,144.84958,970.6046,27.672249,-498.50705,50.741596,335.99167
5.0531383,-5.7523527,-6.1434493,-0.018958332,0.03645873,-0.0080208555,381.0,95.0,142.0,1557431600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.0778,31.183098,144.86008,970.6046,27.672249,-494.8897,50.667927,332.21857
5.0812044,-5.74137,-6.1300263,-0.0018229149,0.0018233061,-0.007656269,376.0,92.0,141.0,1558742900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.078205,31.183159,144.86134,970.6046,27.672249,-485.69208,44.881233,330.3758
5.0757136,-5.73771,-6.0562005,-0.018593749,-0.016041279,0.009479143,380.0,94.0,145.0,1560054400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.08141,31.184114,144.863,970.6046,27.672249,-492.99567,48.769917,337.92676
5.0500875,-5.711474,-6.131247,-0.001093749,-0.015312076,-0.0080208555,374.0,91.0,147.0,1561365800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.080173,31.183002,144.84451,970.6046,27.672249,-481.93842,42.955894,341.7946
5.0616803,-5.717575,-6.1257553,-0.017499998,0.019687891,0.009479143,383.0,98.0,151.0,1562677100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.079597,31.182714,144.83975,970.6051,27.672249,-498.52133,56.370243,349.29376
5.0952373,-5.726117,-6.126976,0.00036458485,0.03609419,-0.025520861,381.0,98.0,144.0,1563988600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.07956,31.184528,144.84874,970.6051,27.672249,-494.96762,56.284706,336.02426
5.097068,-5.7133045,-6.091588,0.0010937508,0.00036501884,-0.042291693,379.0,85.0,144.0,1565300000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.08008,31.18712,144.83879,970.6051,27.672249,-490.87686,31.896997,336.01883
5.088526,-5.725507,-6.1477203,0.0010937508,-0.01640582,-0.02406253,380.0,98.0,143.0,1566611500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.078686,31.187387,144.84743,970.6051,27.672249,-493.15894,56.24787,334.1377
5.0543585,-5.7004914,-6.120875,0.00072916783,0.0010942221,0.010208309,383.0,87.0,143.0,1567922800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.077744,31.186888,144.8478,970.60486,27.670547,-498.2441,35.773808,334.0734
5.044596,-5.7328286,-6.1654143,0.00072916783,-0.03354132,0.010572895,379.0,95.0,144.0,1569234200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.076088,31.183855,144.84883,970.60486,27.670547,-491.22144,50.603764,336.0426
5.0842547,-5.6956105,-6.1300263,0.017135417,-0.03317678,0.010572895,385.0,89.0,140.0,1570545700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.074566,31.184225,144.86049,970.60486,27.670547,-501.99405,39.57695,328.35483
5.034224,-5.720016,-6.1129427,0.0,-0.03354132,-0.006927103,381.0,89.0,139.0,1571857000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.074512,31.182312,144.86948,970.60486,27.670547,-494.72116,39.436745,326.5065
5.0763235,-5.7084236,-6.1471105,0.017135417,0.00072956085,0.009843729,379.0,85.0,143.0,1573168500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.073128,31.182192,144.86116,970.60486,27.670547,-490.8896,31.894623,334.11954
5.0763235,-5.7065926,-6.1044006,-0.017135417,-0.017864227,-0.007656269,380.0,91.0,143.0,1574479900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.072617,31.182981,144.86183,970.60486,27.670547,-492.91776,43.15314,334.12106
5.074493,-5.7096434,-6.1440597,0.000729166,-0.017499685,0.026614562,380.0,92.0,146.0,1575791200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.071117,31.182339,144.85632,970.6089,27.670547,-492.91403,45.03094,339.8213
5.0708323,-5.688899,-6.1117225,0.017864583,0.016771078,0.025885396,382.0,89.0,143.0,1577102700.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.070667,31.183098,144.85803,970.6089,27.670547,-496.49164,39.4807,334.09085
5.046427,-5.711474,-6.149551,0.03427083,3.5762787e-7,0.008020811,385.0,87.0,142.0,1578414100.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.069653,31.181448,144.86308,970.6089,27.670547,-501.89966,35.840347,332.14865
5.051918,-5.7511325,-6.075724,0.016041666,-0.051041365,0.024791643,376.0,94.0,134.0,1579725600.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.073235,31.17992,144.8851,970.6089,27.670547,-485.85007,48.605957,317.08557
5.083035,-5.742591,-6.1489406,0.015677083,-0.016041398,-0.009479187,379.0,99.0,140.0,1581036900.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.073074,31.17945,144.90121,970.6089,27.670547,-491.41022,58.076965,328.45496
5.086086,-5.726117,-6.161144,0.03244792,0.0021877289,-0.008749984,377.0,92.0,142.0,1582348300.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.07206,31.17944,144.90015,970.60913,27.673378,-487.5007,44.918064,332.26233
5.0574093,-5.7358794,-6.1477203,-0.0029166657,-0.014218569,-0.025885403,383.0,94.0,141.0,1583659800.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.071163,31.178144,144.9127,970.60913,27.673378,-498.5108,48.86379,330.29147
5.0696115,-5.716355,-6.120264,-0.020416666,0.037552238,-0.0076562315,378.0,92.0,138.0,1584971100.0,NoFix,4,0,0.0,0.0,0,0.0,0.0,0,43.07081,31.1789,144.92384,970.60913,27.673378,-489.37305,44.943024,324.6525
